nvalues3,tauhats3,sehats3,lb3,ub3
322,2.106074831254819,0.07937810311652725,1.9504937491464258,2.261655913363213
324,1.8333963817129608,0.08401398372296619,1.6687289736159472,1.9980637898099745
326,2.000524659278427,0.0851421924492995,1.8336459620777998,2.167403356479054
328,2.031707916176064,0.08269478584661775,1.869626135916693,2.1937896964354344
330,1.9249721245528344,0.09558312431516655,1.737629200895108,2.1123150482105606
332,2.0421073929043114,0.08857213910818282,1.868506000252273,2.21570878555635
334,2.00566262617884,0.07329376288395141,1.8620068509262953,2.1493184014313846
336,2.082078939191728,0.08093463311958285,1.9234470582773457,2.2407108201061106
338,1.853298455628427,0.08129021878816743,1.6939696268036188,2.0126272844532354
340,1.964522642331748,0.08354408176915329,1.8007762420642075,2.1282690425992885
342,2.005803728254639,0.08300122539138152,1.8431213264875312,2.168486130021747
344,1.9559408545352959,0.08937926640934882,1.780757492372972,2.1311242166976196
346,1.9873532355895014,0.07482018099478122,1.8407056808397302,2.1340007903392726
348,1.8293990837941507,0.08254752022516292,1.6676059441528315,1.99119222343547
350,2.016552635437847,0.08087084151864701,1.8580457860612989,2.1750594848143954
352,1.9991492726565276,0.07493211637892418,1.8522823245538362,2.146016220759219
354,1.8731767463655373,0.08801003508086556,1.7006770776070408,2.0456764151240336
356,1.8512857611353808,0.08559434633842809,1.6835208423120618,2.0190506799587
358,2.0960744586393583,0.0773556493069386,1.9444573859977585,2.247691531280958
360,1.9769282848577028,0.07951745171242673,1.8210740795013465,2.1327824902140593
362,2.0124818263387296,0.08094857873557469,1.8538226120170032,2.171141040660456
364,1.9459897807495086,0.08174747234239198,1.7857647349584203,2.106214826540597
366,2.0713067213718475,0.08144934394010754,1.9116660072492366,2.2309474354944583
368,2.192812259051191,0.07930213748539006,2.0373800695798265,2.3482444485225558
370,2.0103542639386762,0.0781687361004016,1.857143541181889,2.163564986695463
372,1.988308108663782,0.07806870067536344,1.8352934553400697,2.141322761987494
374,1.9676755567144135,0.07854753289189449,1.8137223922463004,2.121628721182527
376,2.0162400002943333,0.0769599220714407,1.8653985530343096,2.167081447554357
378,1.9680108022009843,0.08339537452910277,1.8045558681239429,2.1314657362780256
380,2.0132025947342207,0.08607362374042186,1.8444982922029938,2.1819068972654474
382,2.1044218516181914,0.07536161815060756,1.9567130800430006,2.2521306231933824
384,2.0436613300124833,0.0730587555009468,1.9004661692306275,2.186856490794339
386,1.816288441349399,0.07002719569524424,1.6790351377867203,1.9535417449120775
388,1.950226817130643,0.07696945965429133,1.7993666762082319,2.101086958053054
390,1.9737386526392084,0.0765933439069669,1.8236156985815533,2.1238616066968636
392,2.05921006361174,0.07603171503469339,1.9101879021437411,2.208232225079739
394,1.945170991322387,0.07620244080769693,1.7958142073393009,2.094527775305473
396,2.0468169429069754,0.07706228756446595,1.895774859280622,2.1978590265333287
398,2.0160043224819315,0.0743818710858411,1.870215855153683,2.16179278981018
400,2.035508416552921,0.08309592208997468,1.8726404092565707,2.1983764238492713
402,1.942625771712156,0.07043147683352735,1.8045800771184424,2.0806714663058696
404,1.9383528957268297,0.07561954572814482,1.790138586099666,2.0865672053539934
406,1.9938010423232733,0.07992072447744462,1.8371564223474819,2.150445662299065
408,2.1689976189354923,0.07036641852217324,2.0310794386320326,2.306915799238952
410,2.026584742195369,0.07494943119530711,1.879683857052567,2.1734856273381706
412,2.0187299873834235,0.0792785040310805,1.8633441194825058,2.174115855284341
414,1.8868735091022373,0.07489361636198233,1.740082021032752,2.0336649971717224
416,2.041390084899257,0.07404126310648931,1.8962692092105382,2.1865109605879764
418,2.102626104066071,0.07581599144135204,1.9540267608410211,2.2512254472911213
420,2.083376168371516,0.0636997140966835,1.9585247287420164,2.2082276080010157
422,1.9914597302708676,0.06713241121940823,1.8598802042808276,2.123039256260908
424,1.8097291117557877,0.0768266229189926,1.6591489308345622,1.9603092926770131
426,2.0739022705843597,0.07248386381362075,1.9318338975096632,2.2159706436590563
428,2.0265954184641455,0.07639915801320463,1.8768530687582645,2.1763377681700264
430,2.070433741776414,0.07125765242447635,1.9307687430244405,2.210098740528388
432,2.0146873312533207,0.06604727239660652,1.8852346773559718,2.1441399851506695
434,1.9533216733512173,0.07388285893482191,1.8085112698389665,2.098132076863468
436,2.1024264435560074,0.07107866757445508,1.9631122551100755,2.2417406320019393
438,1.9798464503557502,0.0708798873410222,1.8409218711673467,2.1187710295441535
440,1.9860383499302428,0.06962399037558174,1.8495753287941026,2.122501371066383
442,2.111106239810219,0.06868697535599694,1.976479768112465,2.2457327115079733
444,2.0145476677092846,0.0731749923077185,1.8711246827861563,2.1579706526324127
446,1.9197514775870377,0.06846357161129256,1.7855628772289043,2.053940077945171
448,2.0245496182597904,0.06941209558678095,1.8885019109096997,2.160597325609881
450,2.1033906015986643,0.07235494234956122,1.9615749145935244,2.2452062886038044
452,1.9775815601212505,0.07664528912668764,1.8273567934329427,2.127806326809558
454,2.071831806395192,0.07385210644164782,1.9270816777695623,2.216581935020822
456,2.076148237013294,0.06906830466534063,1.9407743598692266,2.2115221141573618
458,2.15031603306012,0.0727234434516999,2.007778083894788,2.292853982225452
460,1.9368909885359287,0.07213140496522277,1.795513434804092,2.0782685422677654
462,1.9214914802637804,0.0697849098509262,1.784713056955965,2.058269903571596
464,2.00547005307173,0.07072756959611569,1.8668440166633433,2.144096089480117
466,2.0650882067640124,0.07358041645118948,1.920870590519681,2.2093058230083438
468,1.8886632000388968,0.06406080858668997,1.7631040152089845,2.014222384868809
470,1.9052347438556478,0.07353762326183613,1.761101002262449,2.0493684854488468
472,2.042097165916479,0.06444660855821628,1.915781813142375,2.168412518690583
474,2.002732238902908,0.07066444343436681,1.8642299297715492,2.141234548034267
476,2.0428659130492246,0.07096505127886245,1.9037744125426541,2.181957413555795
478,2.0324859184544763,0.07105047473948344,1.8932269879650887,2.171744848943864
480,2.0490191163055624,0.07112340436709207,1.909617243746062,2.188420988865063
482,1.9768555331921611,0.061136266822853204,1.8570284502193688,2.096682616164953
484,1.8807042396886273,0.07060821217490841,1.742312143825807,2.0190963355514477
486,2.024080747475966,0.06951484794557342,1.8878316455026423,2.16032984944929
488,2.16245433862251,0.07054911420747177,2.024178074775865,2.3007306024691547
490,1.9567296362389044,0.06750104685538946,1.824427584402341,2.0890316880754676
492,2.025277990469376,0.06815733366634069,1.891689616483348,2.1588663644554034
494,2.0402565090506215,0.06222593222675333,1.9182936818861849,2.162219336215058
496,1.994734601393195,0.06342800222002798,1.8704157170419402,2.11905348574445
498,2.1450374169932926,0.07707838361693756,1.993963785104095,2.2961110488824903
500,1.896865282800369,0.06800321186783963,1.7635789875394032,2.0301515780613344
502,2.0931534136750978,0.06740684917908625,1.9610359892840887,2.225270838066107
504,1.9799465314870555,0.0677211040084143,1.8472131676305634,2.1126798953435477
506,1.883518673807893,0.07128679860149285,1.743796548548967,2.023240799066819
508,1.940823381212991,0.06358548611171869,1.8161958284340223,2.0654509339919596
510,2.0318970176214854,0.07006759967169382,1.8945645222649656,2.1692295129780055
512,2.029104951620514,0.06338437296868926,1.9048715806018832,2.153338322639145
514,2.0099762985168312,0.06125808568169312,1.8899104505807127,2.1300421464529498
516,2.003135622686905,0.06461432444731037,1.8764915467701768,2.1297796986036333
518,2.0645449692474567,0.06327469930327356,1.9405265586130405,2.188563379881873
520,2.11116981179134,0.06519925992703443,1.9833792623343522,2.2389603612483273
522,2.0748285140193268,0.06612898258917142,1.9452157081445507,2.204441319894103
524,2.1019250602038486,0.06429037212649143,1.9759159308359253,2.227934189571772
526,1.9938454192948372,0.06538923911087408,1.8656825106375239,2.1220083279521504
528,1.9884689253707495,0.061997445236533937,1.866953932707143,2.109983918034356
530,2.0123422196622864,0.06284061089489008,1.889174622308302,2.135509817016271
532,1.8707384025884601,0.068773147356974,1.735943033768791,2.005533771408129
534,2.0163767266829673,0.06587837525368481,1.8872551111857452,2.1454983421801894
536,2.0751350928128267,0.06126487832738143,1.955055931291159,2.1952142543344944
538,1.9790472736283107,0.05880225876519559,1.8637948464485272,2.094299700808094
540,2.020175673760874,0.06206442412602239,1.89852940247387,2.1418219450478775
542,2.0108830620677525,0.062426356172814376,1.8885274039690363,2.1332387201664686
544,2.0266079477315753,0.06705593572935206,1.8951783137020453,2.1580375817611053
546,1.9179230600209767,0.061591492436652025,1.7972037348451386,2.0386423851968147
548,1.9492071360185157,0.0646606185062119,1.8224723237463403,2.075941948290691
550,1.9445859881246506,0.060782477365843024,1.8254523324875982,2.063719643761703
552,2.0212138604107617,0.061671738705587086,1.900337252547811,2.1420904682737123
554,1.978665546696495,0.06474481946397115,1.8517657005471115,2.1055653928458784
556,2.0595904755249794,0.05929905050014415,1.9433643365446969,2.175816614505262
558,2.055437527485057,0.05941830069390466,1.9389776581250038,2.17189739684511
560,2.0171607881254086,0.060971525400638604,1.897656598340157,2.13666497791066
562,2.0554601103494567,0.06187634206123702,1.9341824799094323,2.1767377407894815
564,1.8607125305915257,0.06157200417100237,1.740031402416361,1.9813936587666905
566,2.078195946587031,0.06159487827252813,1.9574699851728758,2.198921908001186
568,1.9085799974279203,0.06551557421646208,1.7801694719636547,2.036990522892186
570,2.0308926085890855,0.06339617214693806,1.9066361111810868,2.155149105997084
572,2.0771278567365723,0.06043315533602548,1.9586788722779624,2.1955768411951824
574,1.8944799813082103,0.06156397032493203,1.7738145994713435,2.015145363145077
576,2.105098039933859,0.058713547762702246,1.9900194863189624,2.2201765935487554
578,2.057708412730844,0.06206216381042984,1.9360665716624015,2.1793502537992864
580,1.9951028693973516,0.060588464078979914,1.876349479802551,2.1138562589921523
582,1.9687205789132314,0.060872075229208886,1.849411311463982,2.0880298463624807
584,1.9838350775155646,0.061610125908790614,1.8630792307343351,2.104590924296794
586,1.8782721908919342,0.06154538783637102,1.757643230732647,1.9989011510512213
588,1.9618575164866796,0.0639704377249236,1.8364754585458294,2.08723957442753
590,2.0529852680054375,0.06336015017764184,1.9287993736572595,2.1771711623536154
592,2.062932756092101,0.05943474060251239,1.9464406645111767,2.179424847673025
594,2.0923335595232793,0.05930073226934391,1.9761041242753652,2.208562994771193
596,1.9543162697197614,0.05822102172009641,1.8402030671483725,2.0684294722911503
598,1.9461798025437238,0.06016226323842902,1.828261766596403,2.064097838491045
600,1.949645052536579,0.06179268158442874,1.8285313966310985,2.0707587084420593
602,1.912996588104567,0.06233151746233544,1.7908268138783896,2.0351663623307443
604,2.060099229280402,0.05870810366239194,1.9450313461021138,2.17516711245869
606,2.0589594367951225,0.06166612202944415,1.938093837617412,2.179825035972833
608,2.07986818540833,0.06167353500721382,1.9589880567941909,2.200748314022469
610,1.9562848061001432,0.058557157223447634,1.8415127779421858,2.0710568342581004
612,2.047970422777918,0.06261762356325402,1.92523988059394,2.170700964961896
614,1.961610103084852,0.060863445212233164,1.842317750468875,2.080902455700829
616,1.9351785643184813,0.05973739656487617,1.8180932670513241,2.052263861585639
618,1.9369567669816252,0.06064649488760294,1.8180896370019235,2.055823896961327
620,1.932294894156513,0.05566375592209081,1.823193932549215,2.041395855763811
622,1.8784443531006945,0.06050740724580835,1.75984983489891,1.997038871302479
624,2.0184533456684632,0.060242001022694995,1.900379023663981,2.1365276676729454
626,2.0089957610813913,0.05704139757254173,1.8971946218392095,2.120796900323573
628,1.9747155858012997,0.06219811889395405,1.8528072727691498,2.0966238988334496
630,1.9735560649207868,0.059372813928459146,1.857185349621007,2.0899267802205665
632,2.0312649866226544,0.058723140384520874,1.9161676314689935,2.146362341776315
634,1.9360169128909444,0.05599830128785449,1.8262602423667496,2.045773583415139
636,1.9019079578558378,0.05695109853099099,1.7902838047350955,2.01353211097658
638,1.9262740896913098,0.05861939742845585,1.8113800707315364,2.041168108651083
640,2.015890934463039,0.0611807410081421,1.8959766820870807,2.1358051868389976
642,2.025320659936072,0.058395014052644814,1.910866432392888,2.1397748874792555
644,2.0747805251274345,0.05767729686693727,1.9617330232682375,2.1878280269866317
646,2.040516262708782,0.05681633294103625,1.929156250144351,2.1518762752732132
648,1.9611129545305674,0.05891997268451305,1.845629808068922,2.076596100992213
650,2.000199819953397,0.05781390408793265,1.886884567941049,2.113515071965745
652,1.9986368746164866,0.05930798842046165,1.8823932173123819,2.1148805319205914
654,2.0128443387047827,0.056684143715879716,1.9017434170216585,2.1239452603879068
656,2.0872828992234442,0.05965224853592721,1.970364492093027,2.2042013063538617
658,2.005740272495082,0.05926645340044993,1.8895780238302,2.1219025211599636
660,2.019014460314243,0.05459744216949739,1.9120034736620282,2.126025446966458
662,1.9702338050287,0.05485562356658418,1.862716782838195,2.077750827219205
664,2.0100786147366936,0.057233719554483885,1.8979005244099052,2.122256705063482
666,1.9136454914891434,0.0563306793730743,1.803237359917918,2.024053623060369
668,1.960338399463022,0.05547090711685209,1.8516154215139917,2.069061377412052
670,1.9800810449074726,0.05623033103577119,1.869869596077361,2.090292493737584
672,2.063615041734856,0.057486756478510634,1.950940999036975,2.176289084432737
674,1.9695768798093893,0.057682995885719054,1.85651820787338,2.0826355517453985
676,1.909693897008025,0.05944441863703337,1.7931828364794398,2.0262049575366103
678,2.055462580308018,0.058404726950167025,1.9409893154856905,2.1699358451303454
680,2.086220856569208,0.057014583253982655,1.974472273391402,2.197969439747014
682,1.9002302051959332,0.059850651694800756,1.7829229278741237,2.0175374825177426
684,2.031358662208223,0.05858247337969479,1.916537014384021,2.146180310032425
686,2.01086187500166,0.056541520234454,1.90004049534213,2.1216832546611895
688,1.942856311964423,0.05632437873266442,1.832460529648401,2.0532520942804453
690,2.0714478886308125,0.05261334716528098,1.9683257281868618,2.174570049074763
692,2.0251300524483202,0.054418867428851415,1.9184690722877715,2.131791032608869
694,2.023965141480116,0.05796944491955785,1.9103450294377826,2.1375852535224493
696,2.0284548156498,0.05338597986331434,1.923818295117704,2.1330913361818964
698,2.0066497690141913,0.05622365393192401,1.8964514073076202,2.1168481307207623
700,1.8727359927112701,0.05410375713707933,1.7666926287225946,1.9787793566999456
702,2.058743645144296,0.056696329178843506,1.9476188399537626,2.169868450334829
704,2.033813392319735,0.05672542925984238,1.9226315509704437,2.1449952336690257
706,2.0434638609357205,0.05536755684783318,1.9349434495139675,2.1519842723574736
708,2.1143344364127277,0.054955478053282915,2.006621699428293,2.2220471733971623
710,1.9494479986714257,0.05670596568886874,1.838304305921243,2.0605916914216085
712,1.893433336694443,0.05610916650872578,1.7834593703373405,2.0034073030515454
714,2.0331338959459733,0.05439667533605863,1.9265164122872984,2.139751379604648
716,1.9514065513613321,0.054648578257704,1.8442953379762324,2.058517764746432
718,1.9469520365467468,0.05565264674851264,1.837872848919662,2.0560312241738314
720,1.9841246344804846,0.05448589308306392,1.8773322840376794,2.09091698492329
722,2.0299640221359505,0.05353686678779361,1.925031763231875,2.134896281040026
724,2.0147611792765945,0.05706388248435232,1.902915969607264,2.126606388945925
726,1.9955072549958115,0.055143664014248715,1.887425673527884,2.103588836463739
728,1.957297197248745,0.05614122846456536,1.847260389458197,2.067334005039293
730,2.040725939439724,0.05735475893340843,1.9283106119302433,2.1531412669492043
732,2.0303259639105304,0.054384591249299584,1.9237321650619033,2.136919762759158
734,2.004399319665241,0.05049237255642508,1.905434269454648,2.1033643698758344
736,2.0518234181740986,0.055126028024153464,1.943776403246758,2.1598704331014393
738,1.9978781244011765,0.05269654180702509,1.8945929024594073,2.1011633463429455
740,2.0121736024037933,0.052675737733062646,1.9089291564469906,2.115418048360596
742,2.0433858358640515,0.05308456828690046,1.9393400820217266,2.1474315897063763
744,1.890375496882998,0.054876555379866694,1.7828174483384593,1.9979335454275367
746,2.040443676748408,0.05485135198038856,1.9329350268668466,2.14795232662997
748,1.9996260071890752,0.053392210844843246,1.8949772739331825,2.104274740444968
750,2.0415287547661523,0.050410454420350616,1.942724264102265,2.1403332454300394
752,1.9790281403154908,0.05372802131501476,1.8737212185380618,2.0843350620929195
754,2.050097261866741,0.05798561195177894,1.9364454624412542,2.1637490612922274
756,2.035366455474887,0.054309563971894036,1.9289197100899746,2.1418132008597994
758,1.9529162795940231,0.05210658750271044,1.8507873680887106,2.0550451910993357
760,2.0481811678602644,0.0586740238152058,1.933180081182461,2.163182254538068
762,1.918073422661294,0.0514684728653303,1.8171952158452467,2.0189516294773413
764,2.0134004007597692,0.05190183666544378,1.9116728008954995,2.115128000624039
766,1.9649895462159481,0.050308430037343935,1.866385023342754,2.063594069089142
768,1.9414210495068083,0.054012476294367374,1.835556595969848,2.0472855030437684
770,1.903003400041541,0.0494845138313925,1.8060137529320117,1.9999930471510703
772,1.950716242955429,0.05299771744603209,1.8468407167612062,2.054591769149652
774,2.032546296872453,0.053143332024908875,1.9283853661036314,2.136707227641274
776,2.011045030524384,0.05013867056807215,1.9127732362109626,2.1093168248378054
778,1.973431814022573,0.049197452706022604,1.8770048067187688,2.0698588213263776
780,1.9097777607483502,0.050256920084713504,1.8112741973823117,2.0082813241143884
782,1.9152229192877739,0.05111643006486003,1.8150347163606482,2.0154111222148994
784,2.000951458589647,0.04887463042349039,1.9051571829596057,2.096745734219688
786,2.0206948785633783,0.050846699156780216,1.9210353482160891,2.1203544089106674
788,1.9842426253142964,0.051404692428094846,1.8834894281552306,2.0849958224733625
790,1.9726718077167629,0.05414605099492502,1.86654554776671,2.078798067666816
792,1.9603784624516862,0.052710897623926556,1.8570651031087901,2.063691821794582
794,2.051698872876094,0.048490681819605565,1.9566571365096672,2.146740609242521
796,2.029939201170425,0.049470121690468896,1.9329777626571059,2.1269006396837438
798,1.9750502146686228,0.05077229899147723,1.8755365086453275,2.074563920691918
800,2.018017138472466,0.053231948128455164,1.9136825201406937,2.122351756804238
802,2.0417836235514972,0.05138807098932719,1.941063004412416,2.1425042426905785
804,1.9493979637641585,0.05258364354527852,1.8463340224154126,2.0524619051129043
806,1.9853285896488486,0.05350745308424348,1.8804539816037313,2.090203197693966
808,1.9925728566232603,0.04857476763204625,1.8973663120644497,2.087779401182071
810,1.9399664259755833,0.05344503151616753,1.835214164203895,2.0447186877472716
812,2.092374403626746,0.04984002217788863,1.9946879601580845,2.190060847095408
814,2.0403302006107102,0.050156115978152366,1.9420242132935317,2.138636187927889
816,2.0526229889164203,0.0489598833567831,1.9566616175371254,2.148584360295715
818,2.085613267327905,0.049552819749316225,1.9884897406192452,2.1827367940365647
820,1.9790406405394103,0.04959792803957155,1.88182870158185,2.0762525794969706
822,2.1651399328165004,0.050013035790989875,2.06711438266616,2.2631654829668406
824,2.03207262415076,0.053641555230388764,1.926935175899198,2.137210072402322
826,1.9862523209062086,0.04707930240325145,1.8939768881958359,2.0785277536165814
828,2.0266324576184687,0.04998196702970842,1.9286678022402401,2.124597112996697
830,2.06539845082699,0.05406897371959862,1.9594232623365768,2.1713736393174035
832,1.970471041116939,0.051043591880612714,1.8704256010309381,2.07051648120294
834,2.0288570541506115,0.04772689137033439,1.935312347064756,2.1224017612364667
836,1.9244436767551667,0.049614581160922294,1.827199097679759,2.021688255830574
838,1.9581243179891645,0.05041492782504304,1.85931105945208,2.056937576526249
840,1.9728561716606143,0.04929212460998969,1.8762436074250346,2.0694687358961943
842,2.1038223122012045,0.05071174774635778,2.0044272866183435,2.2032173377840656
844,1.9767361121082345,0.051999925594824255,1.874816257942379,2.07865596627409
846,1.9751471187858343,0.047974557291825495,1.8811169864938564,2.069177251077812
848,1.9826024478869126,0.048646481223779084,1.8872553446883056,2.0779495510855197
850,2.0019891434046415,0.05132993679450693,1.901382467287408,2.1025958195218752
852,1.9814553683560518,0.04854300563881809,1.8863110773039684,2.0765996594081355
854,2.021921592482561,0.04817629564742729,1.9274960530136036,2.1163471319515184
